1 0.821048 0.799032 0.939542 1.24817 1.73052 2.39216 3.23871 4.12507 2.60733 2.84952 4.14095 3.1498 2.97394 2.8767 2.87586 0.126707 -0.631113 1.10972 2.60665 3.3759 0.420137 -7.20951 -15.8708 -10.3223 -17.4087 -11.4017 -25.541 -33.109 -43.5582 -71 
1 0.821048 0.799032 0.939542 1.24817 1.73052 2.39216 3.23871 4.12507 2.60733 2.84952 4.14095 3.1498 2.97394 2.8767 2.87586 0.126707 -0.631113 1.10972 2.60665 3.3759 0.420137 -7.20951 -15.8708 -10.3223 -17.4087 -11.4017 -25.541 -33.109 -43.5582 -71 
1 0.821048 0.799032 0.939542 1.24817 1.73052 2.39216 3.23871 4.12507 2.60733 2.84952 4.14095 3.1498 2.97394 2.8767 2.87586 0.126707 -0.631113 1.10972 2.60665 3.3759 0.420137 -7.20951 -15.8708 -10.3223 -17.4087 -11.4017 -25.541 -33.109 -43.5582 -71 
1 0.821048 0.799032 0.939542 1.24817 1.73052 2.39216 3.23871 4.12507 2.60733 2.84952 4.14095 3.1498 2.97394 2.8767 2.87586 0.126707 -0.631113 1.10972 2.60665 3.3759 0.420137 -7.20951 -15.8708 -10.3223 -17.4087 -11.4017 -25.541 -33.109 -43.5582 -71 
1 0.821048 0.799032 0.939542 1.24817 1.73052 2.39216 3.23871 4.12507 2.60733 2.84952 4.14095 3.1498 2.97394 2.8767 2.87586 0.126707 -0.631113 1.10972 2.60665 3.3759 0.420137 -7.20951 -15.8708 -10.3223 -17.4087 -11.4017 -25.541 -33.109 -43.5582 -71 
1 0.821048 0.799032 0.939542 1.24817 1.73052 2.39216 3.23871 4.12507 2.60733 2.84952 4.14095 3.1498 2.97394 2.8767 2.87586 0.126707 -0.631113 1.10972 2.60665 3.3759 0.420137 -7.20951 -15.8708 -10.3223 -17.4087 -11.4017 -25.541 -33.109 -43.5582 -71 
1 0.821048 0.799032 0.939542 1.24817 1.73052 2.39216 3.23871 4.12507 2.60733 2.84952 4.14095 3.1498 2.97394 2.8767 2.87586 0.126707 -0.631113 1.10972 2.60665 3.3759 0.420137 -7.20951 -15.8708 -10.3223 -17.4087 -11.4017 -25.541 -33.109 -43.5582 -71 
1 0.821048 0.799032 0.939542 1.24817 1.73052 2.39216 3.23871 4.12507 2.60733 2.84952 4.14095 3.1498 2.97394 2.8767 2.87586 0.126707 -0.631113 1.10972 2.60665 3.3759 0.420137 -7.20951 -15.8708 -10.3223 -17.4087 -11.4017 -25.541 -33.109 -43.5582 -71 
1 0.821048 0.799032 0.939542 1.24817 1.73052 2.39216 3.23871 4.12507 2.60733 2.84952 4.14095 3.1498 2.97394 2.8767 2.87586 0.126707 -0.631113 1.10972 2.60665 3.3759 0.420137 -7.20951 -15.8708 -10.3223 -17.4087 -11.4017 -25.541 -33.109 -43.5582 -71 
1 0.821048 0.799032 0.939542 1.24817 1.73052 2.39216 3.23871 4.12507 2.60733 2.84952 4.14095 3.1498 2.97394 2.8767 2.87586 0.126707 -0.631113 1.10972 2.60665 3.3759 0.420137 -7.20951 -15.8708 -10.3223 -17.4087 -11.4017 -25.541 -33.109 -43.5582 -71 
1 0.821048 0.799032 0.939542 1.24817 1.73052 2.39216 3.23871 4.12507 2.60733 2.84952 4.14095 3.1498 2.97394 2.8767 2.87586 0.126707 -0.631113 1.10972 2.60665 3.3759 0.420137 -7.20951 -15.8708 -10.3223 -17.4087 -11.4017 -25.541 -33.109 -43.5582 -71 
1 0.821048 0.799032 0.939542 1.24817 1.73052 2.39216 3.23871 4.12507 2.60733 2.84952 4.14095 3.1498 2.97394 2.8767 2.87586 0.126707 -0.631113 1.10972 2.60665 3.3759 0.420137 -7.20951 -15.8708 -10.3223 -17.4087 -11.4017 -25.541 -33.109 -43.5582 -71 
1 0.821048 0.799032 0.939542 1.24817 1.73052 2.39216 3.23871 4.12507 2.60733 2.84952 4.14095 3.1498 2.97394 2.8767 2.87586 0.126707 -0.631113 1.10972 2.60665 3.3759 0.420137 -7.20951 -15.8708 -10.3223 -17.4087 -11.4017 -25.541 -33.109 -43.5582 -71 
